Throughput: 43.82
[2025-04-18 16:28:00.907] VDD_IN: 11030.144 mW, VDD_CPU_GPU_CV: 5168.256 mW, VDD_SOC: 2049.792 mW,
[2025-04-18 16:28:09.337] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:09.715] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:10.103] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:10.478] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:10.858] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:11.233] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:11.618] VDD_IN: 10748.352 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2170.368 mW,
[2025-04-18 16:28:12.000] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 4654.848 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:12.388] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:12.762] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:13.144] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:13.530] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:13.915] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:14.289] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:14.666] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:15.045] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:15.426] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:15.817] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2093.312 mW,
