Throughput: 36.59
[2025-04-12 18:56:25.550] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:33.243] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:33.633] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:34.012] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:34.397] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:34.774] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:35.156] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:35.545] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:35.932] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:36.315] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:36.704] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:37.088] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:37.476] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:37.861] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:38.242] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:38.632] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:39.019] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:56:39.398] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 18:56:39.780] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2938.688 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 18:56:40.160] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1774.080 mW,
