Throughput: 88.76
[2025-04-12 18:43:57.717] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:08.955] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:09.345] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:09.734] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:10.121] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:10.510] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:10.900] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:11.287] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:11.671] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:12.062] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:44:12.450] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
