Throughput: 107.87
[2025-04-18 17:09:27.818] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:35.494] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:35.874] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:36.255] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:36.635] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:37.021] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:37.410] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:37.795] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:38.178] VDD_IN: 8588.160 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:09:38.570] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:38.955] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:39.338] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:39.712] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:40.094] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:40.478] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:40.864] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:41.249] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:41.638] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:42.020] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:42.400] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1814.400 mW,
