Throughput: 59.99
[2025-04-14 17:17:34.094] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:42.500] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:42.888] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:43.270] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:43.647] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:44.028] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:44.412] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:44.793] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:45.175] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:45.549] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:45.934] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:46.316] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:46.697] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:47.080] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:47.465] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:47.847] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:48.234] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:48.617] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
