Throughput: 96.88
[2025-04-12 17:36:46.785] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:56.735] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:57.119] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:57.499] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:57.886] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:58.272] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:58.653] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:59.036] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:59.417] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:59.798] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:37:00.179] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:37:00.562] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 17:37:00.942] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 17:37:01.332] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1814.400 mW,
