Throughput: 42.88
[2025-04-14 16:03:42.757] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 2858.176 mW,
[2025-04-14 16:03:49.803] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:50.171] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3502.272 mW,
[2025-04-14 16:03:50.544] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 3502.272 mW,
[2025-04-14 16:03:50.916] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:51.288] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2768.832 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:51.660] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:52.034] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 2692.864 mW, VDD_SOC: 3462.016 mW,
[2025-04-14 16:03:52.407] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 2652.672 mW, VDD_SOC: 3421.760 mW,
[2025-04-14 16:03:52.779] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.152] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.522] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.895] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:54.268] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:54.640] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:55.010] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2808.960 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:55.383] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:55.754] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:56.125] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:56.493] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2768.832 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:56.866] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:57.237] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
