Throughput: 115.72
[2025-04-18 14:29:50.944] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:57.130] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:57.509] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:57.896] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:58.284] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:58.670] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.060] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.443] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.831] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:00.214] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:00.604] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1972.544 mW,
[2025-04-18 14:30:00.985] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:01.368] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:01.757] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:02.143] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:02.528] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:02.912] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:03.299] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:03.682] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.070] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.458] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.845] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:05.233] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:05.617] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1932.288 mW,
