Throughput: 67.66
[2025-04-12 17:30:36.097] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:47.454] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:47.833] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:48.208] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:48.595] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:48.976] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:49.349] VDD_IN: 10345.792 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:49.731] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:30:50.100] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3818.240 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:30:50.475] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:30:50.848] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
