Throughput: 52.43
[2025-04-18 16:21:39.791] VDD_IN: 10932.224 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:47.383] VDD_IN: 10932.224 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:47.764] VDD_IN: 10892.032 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:48.144] VDD_IN: 10932.224 mW, VDD_CPU_GPU_CV: 5136.384 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:48.519] VDD_IN: 11030.144 mW, VDD_CPU_GPU_CV: 5128.192 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:48.894] VDD_IN: 11012.608 mW, VDD_CPU_GPU_CV: 5168.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:49.272] VDD_IN: 11012.608 mW, VDD_CPU_GPU_CV: 5136.384 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:49.650] VDD_IN: 10892.032 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:50.028] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2049.792 mW,
[2025-04-18 16:21:50.403] VDD_IN: 10869.120 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:50.782] VDD_IN: 10949.632 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:51.160] VDD_IN: 10972.416 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:51.537] VDD_IN: 10972.416 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:51.916] VDD_IN: 10949.632 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:52.298] VDD_IN: 10989.888 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:52.673] VDD_IN: 11030.144 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:53.051] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2049.792 mW,
[2025-04-18 16:21:53.429] VDD_IN: 10869.120 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:53.803] VDD_IN: 10909.376 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:54.182] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 5016.000 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:21:54.561] VDD_IN: 10909.376 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
