Throughput: 54.62
[2025-04-12 17:33:41.170] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:47.495] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:47.869] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4654.848 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:48.245] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:48.614] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:48.986] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:49.358] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:49.729] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:50.101] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:33:50.473] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:50.845] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:51.228] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:51.600] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:51.974] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:52.348] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4654.848 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:52.719] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4775.232 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:53.092] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:53.464] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:53.832] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:54.207] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:54.582] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:54.958] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:55.333] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:33:55.707] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:33:56.083] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1932.288 mW,
