Throughput: 106.57
[2025-04-18 17:09:26.737] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:33.604] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:33.988] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:34.375] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:34.752] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:35.134] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:35.519] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:35.908] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:36.284] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:36.664] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:37.044] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:37.432] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:37.813] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:38.196] VDD_IN: 8588.160 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:38.576] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:38.965] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:09:39.350] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:39.729] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:40.117] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:09:40.500] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:09:40.886] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:09:41.268] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
