Throughput: 35.33
[2025-04-14 16:46:34.508] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 16:46:45.739] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:46.127] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:46.513] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:46.904] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:47.290] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:47.683] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:48.073] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:48.457] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 16:46:48.846] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 16:46:49.234] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1975.680 mW,
